Plot,Location,MAP,elevation,area,year,age,Tree,Species,DBH,Height,Volume,BA,wood,crown,root,total
9,Kalopa,2159,655,0.04,1971,37,30,EF,12.954,14,0.087,0.0132,30.41762663,2.353261845,14.71513548,47.48602396
9,Kalopa,2159,655,0.04,1971,37,31,EF,17.018,15.8,0.16,0.0228,75.21422326,4.300373984,28.57376818,108.0883654
9,Kalopa,2159,655,0.04,1971,37,32,EF,20.574,21.9,0.309,0.0333,141.162906,6.540208571,45.33035943,193.033474
9,Kalopa,2159,655,0.04,1971,37,33,ER,50.038,25.6,1.739,0.1967,2693.574796,46.60334352,393.636588,3133.814727
9,Kalopa,2159,655,0.04,1971,37,34,ER,28.956,21.3,0.549,0.0659,438.6800762,13.91634601,104.0749462,556.6713685
9,Kalopa,2159,655,0.04,1971,37,35,ER,48.768,32,2.064,0.1868,2473.351333,44.02993193,369.77895,2887.160215
9,Kalopa,2159,655,0.04,1971,37,36,EF,18.542,12.8,0.15,0.027,99.97273646,5.197635365,35.20098309,140.3713549
9,Kalopa,2159,655,0.04,1971,37,37,EF,14.478,10.1,0.076,0.0164,43.9937103,3.008842417,19.28595929,66.28851201
9,Kalopa,2159,655,0.04,1971,37,39,ER,11.938,9.1,0.049,0.0111,23.19718401,1.964690596,12.0641183,37.22599291
9,Kalopa,2159,655,0.04,1977,43,1,ER,39.878,16.2,0.731,0.1249,1268.542031,28.22501824,226.6634795,1523.430528
9,Kalopa,2159,655,0.04,1977,43,2,ER,78.232,41.8,6.206,0.4807,11864.85846,125.0969604,1167.102338,13157.05776
9,Kalopa,2159,655,0.04,1977,43,3,EF,24.13,20.7,0.387,0.0457,239.5743796,9.301955449,66.80014494,315.67648
9,Kalopa,2159,655,0.04,1977,43,5,EF,39.878,34.1,1.546,0.1249,1268.542031,28.22501824,226.6634795,1523.430528
9,Kalopa,2159,655,0.04,1977,43,7,ER,7.62,11.6,0.028,0.0046,5.230484186,0.728607037,4.048671012,10.00776224
9,Kalopa,2159,655,0.04,1977,43,8,EF,28.702,23.2,0.587,0.0647,426.042235,13.64805519,101.8686079,541.5588981
9,Kalopa,2159,655,0.04,1977,43,9,ER,47.498,32.9,2.029,0.1772,2266.026981,41.53631639,346.7946459,2654.357944
9,Kalopa,2159,655,0.04,1977,43,10,ER,20.066,11.6,0.156,0.0316,129.9260269,6.188722471,42.65625095,178.7710003
9,Kalopa,2159,655,0.04,1977,43,11,EF,68.834,51.2,6.073,0.3722,7759.87111,94.28434698,854.9385733,8709.09403
9,Kalopa,2159,655,0.04,1977,43,12,EF,35.56,26.8,0.992,0.0993,867.3064802,21.91108301,171.5287724,1060.746336
9,Kalopa,2159,655,0.04,1977,43,14,ER,16.51,22.3,0.213,0.0214,68.01942075,4.021851313,26.5435423,98.58481436
9,Kalopa,2159,655,0.04,1977,43,16,ER,13.208,14.3,0.092,0.0137,32.44179592,2.456424029,15.42672467,50.32494462
9,Kalopa,2159,655,0.04,1977,43,17,ER,44.45,41.1,2.256,0.1551,1818.446936,35.8745546,295.1359621,2149.457453
9,Kalopa,2159,655,0.04,1977,43,18,EF,84.836,54,9.251,0.5652,15525.12202,149.6276199,1421.362994,17096.11263
9,Kalopa,2159,655,0.04,1977,43,19,EF,43.434,29.6,1.556,0.1482,1684.160548,34.08779074,278.9973879,1997.245726
9,Kalopa,2159,655,0.04,1977,43,20,EF,23.114,14,0.243,0.042,207.7095792,8.458549703,60.16477028,276.3328992
9,Kalopa,2159,655,0.04,1977,43,21,EF,42.672,31.1,1.586,0.143,1588.108351,32.78044216,267.2426502,1888.131443
9,Kalopa,2159,655,0.04,1977,43,22,EF,50.038,42.7,2.883,0.1967,2693.574796,46.60334352,393.636588,3133.814727
9,Kalopa,2159,655,0.04,1977,43,23,EF,26.924,22.6,0.511,0.0569,344.5948593,11.84969736,87.19618036,443.640737
9,Kalopa,2159,655,0.04,1977,43,24,EF,26.67,23.2,0.516,0.0558,333.9264734,11.60410649,85.20909879,430.7396787
9,Kalopa,2159,655,0.04,1977,43,25,EF,35.814,28.3,1.062,0.1007,888.0310813,22.25838134,174.5237269,1084.81319
9,Kalopa,2159,655,0.04,1977,43,26,EF,61.976,48.2,4.746,0.3017,5478.112671,74.77075579,662.3471232,6215.23055
9,Kalopa,2159,655,0.04,1977,43,27,EF,26.67,24.1,0.536,0.0558,333.9264734,11.60410649,85.20909879,430.7396787
9,Kalopa,2159,655,0.04,1977,43,29,EF,40.132,41.1,1.884,0.1265,1295.547909,28.62376666,230.1906251,1554.3623
9,Kalopa,2159,655,0.04,1977,43,31,EF,17.018,15.8,0.16,0.0228,75.21422326,4.300373984,28.57376818,108.0883654
9,Kalopa,2159,655,0.04,1977,43,32,EF,20.574,21.9,0.309,0.0333,141.162906,6.540208571,45.33035943,193.033474
9,Kalopa,2159,655,0.04,1977,43,33,ER,52.578,25.9,1.91,0.2171,3174.50055,51.99127017,444.0107417,3670.502562
9,Kalopa,2159,655,0.04,1977,43,34,ER,29.972,21.3,0.584,0.0705,491.8572965,15.0181779,113.1802473,620.0557217
9,Kalopa,2159,655,0.04,1977,43,35,ER,53.086,32.6,2.446,0.2213,3277.40674,53.10766027,454.5161973,3785.030598
9,Kalopa,2159,655,0.04,1977,43,36,EF,18.542,12.8,0.15,0.027,99.97273646,5.197635365,35.20098309,140.3713549
9,Kalopa,2159,655,0.04,1977,43,39,ER,12.192,9.8,0.055,0.0117,24.87546294,2.058242129,12.69791121,39.63161628
18,Kalopa,2286,701,0.04,1962,27,1,EM,42.926,46.6,2.406,0.1447,1619.688516,33.21311606,271.1278076,1924.02944
18,Kalopa,2286,701,0.04,1962,27,3,EM,21.082,23.2,0.341,0.0349,153.0616143,6.902350269,48.10071337,208.0646779
18,Kalopa,2286,701,0.04,1962,27,4,EM,33.274,47.5,1.566,0.087,695.7155321,18.91929186,145.9343028,860.5691268
18,Kalopa,2286,701,0.04,1962,27,5,EM,31.496,48.2,1.44,0.0779,579.8337114,16.75749747,127.6894849,724.2806938
18,Kalopa,2286,701,0.04,1962,27,6,EM,51.816,47.2,3.396,0.2109,3024.405116,50.34099604,428.5230269,3503.269139
18,Kalopa,2286,701,0.04,1962,27,7,EM,32.512,42.1,1.33,0.0831,644.2437764,17.97522674,137.9393715,800.1583746
18,Kalopa,2286,701,0.04,1962,27,9,EM,41.656,46.3,2.267,0.1363,1466.080825,31.08074581,252.030926,1749.192497
18,Kalopa,2286,701,0.04,1962,27,10,EM,21.082,24.7,0.364,0.0349,153.0616143,6.902350269,48.10071337,208.0646779
18,Kalopa,2286,701,0.04,1962,27,11,EM,22.86,22.9,0.389,0.0411,200.2326026,8.254538051,58.56948154,267.0566222
18,Kalopa,2286,701,0.04,1962,27,12,EM,52.07,44.8,3.249,0.2129,3073.873244,50.88785033,433.6496366,3558.410731
18,Kalopa,2286,701,0.04,1962,27,14,EM,49.784,44.5,2.981,0.1946,2648.476892,46.08225671,388.7947235,3083.353872
18,Kalopa,2286,701,0.04,1962,27,15,EM,29.464,38.1,1.013,0.0682,464.7374933,14.4615178,108.5713971,587.7704082
18,Kalopa,2286,701,0.04,1962,27,16,EM,26.924,32,0.726,0.0569,344.5948593,11.84969736,87.19618036,443.640737
18,Kalopa,2286,701,0.04,1962,27,17,EM,45.212,45.7,2.585,0.1605,1923.944227,37.24748418,307.5920045,2268.783716
18,Kalopa,2286,701,0.04,1962,27,19,EM,37.592,44.2,1.805,0.111,1042.901552,24.77349095,196.3496306,1264.024674
18,Kalopa,2286,701,0.04,1962,27,21,EM,33.02,42.7,1.387,0.0857,678.2506971,18.6016636,143.2398408,840.0922014
18,Kalopa,2286,701,0.04,1962,27,22,EM,39.116,43,1.882,0.1202,1189.885691,27.04711714,216.2738392,1433.206648
18,Kalopa,2286,701,0.04,1962,27,23,EM,38.608,46.3,1.983,0.1171,1139.382778,26.27709534,209.5063557,1375.166229
18,Kalopa,2286,701,0.04,1962,27,24,EM,41.91,46.3,2.292,0.138,1495.950505,31.5010278,255.7846917,1783.236224
18,Kalopa,2286,701,0.04,1962,27,25,EM,49.53,44.8,2.975,0.1927,2603.909152,45.56437558,383.9881053,3033.461633
18,Kalopa,2286,701,0.04,1962,27,26,EM,40.64,42.7,1.999,0.1297,1350.760254,29.43046005,237.3413425,1617.532056
18,Kalopa,2286,701,0.04,1967,32,1,EM,46.736,46,2.758,0.1716,2147.640413,40.07826654,333.4191517,2521.137831
18,Kalopa,2286,701,0.04,1967,32,3,EM,21.59,20.7,0.319,0.0366,165.64377,7.275202157,50.96833236,223.8873045
18,Kalopa,2286,701,0.04,1967,32,4,EM,35.306,47.5,1.739,0.0979,846.9221645,21.56677217,168.5642959,1037.053233
18,Kalopa,2286,701,0.04,1967,32,5,EM,31.75,44.2,1.34,0.0792,595.4935141,17.05754882,130.2083239,742.7593868
18,Kalopa,2286,701,0.04,1967,32,6,EM,56.896,47.9,4.056,0.2543,4124.790256,61.89662167,537.9684138,4724.655291
18,Kalopa,2286,701,0.04,1967,32,7,EM,32.766,41.5,1.329,0.0844,661.0944867,18.28697681,140.5748964,819.95636
18,Kalopa,2286,701,0.04,1967,32,9,EM,44.196,43.3,2.351,0.1534,1784.198995,35.42317734,291.0511828,2110.673355
18,Kalopa,2286,701,0.04,1967,32,10,EM,21.082,26.2,0.386,0.0349,153.0616143,6.902350269,48.10071337,208.0646779
18,Kalopa,2286,701,0.04,1967,32,11,EM,22.86,21.9,0.373,0.0411,200.2326026,8.254538051,58.56948154,267.0566222
18,Kalopa,2286,701,0.04,1967,32,12,EM,56.134,43.3,3.582,0.2475,3944.333972,60.07982762,520.6137167,4525.027516
18,Kalopa,2286,701,0.04,1967,32,14,EM,54.102,43.3,3.357,0.2298,3490.172102,55.37945571,475.9625606,4021.514119
18,Kalopa,2286,701,0.04,1967,32,15,EM,29.972,40.2,1.102,0.0705,491.8572965,15.0181779,113.1802473,620.0557217
18,Kalopa,2286,701,0.04,1967,32,16,EM,26.924,32.3,0.733,0.0569,344.5948593,11.84969736,87.19618036,443.640737
18,Kalopa,2286,701,0.04,1967,32,17,EM,49.53,45.7,3.035,0.1927,2603.909152,45.56437558,383.9881053,3033.461633
18,Kalopa,2286,701,0.04,1967,32,19,EM,39.116,42.7,1.869,0.1202,1189.885691,27.04711714,216.2738392,1433.206648
18,Kalopa,2286,701,0.04,1967,32,21,EM,33.02,40.5,1.317,0.0857,678.2506971,18.6016636,143.2398408,840.0922014
18,Kalopa,2286,701,0.04,1967,32,22,EM,41.656,46.3,2.267,0.1363,1466.080825,31.08074581,252.030926,1749.192497
18,Kalopa,2286,701,0.04,1967,32,23,EM,40.64,43.6,2.042,0.1297,1350.760254,29.43046005,237.3413425,1617.532056
18,Kalopa,2286,701,0.04,1967,32,24,EM,44.958,44.5,2.491,0.1588,1888.316107,36.78670429,303.4062903,2228.509102
18,Kalopa,2286,701,0.04,1967,32,25,EM,52.07,46.6,3.381,0.2129,3073.873244,50.88785033,433.6496366,3558.410731
18,Kalopa,2286,701,0.04,1967,32,26,EM,42.672,38.7,1.976,0.143,1588.108351,32.78044216,267.2426502,1888.131443
18,Kalopa,2286,701,0.04,1974,39,1,EM,49.53,51.2,3.4,0.1927,2603.909152,45.56437558,383.9881053,3033.461633
18,Kalopa,2286,701,0.04,1974,39,3,EM,22.352,21.6,0.353,0.0392,185.8461652,7.854678495,55.45432909,249.1551728
18,Kalopa,2286,701,0.04,1974,39,4,EM,37.338,48.8,1.968,0.1095,1019.704763,24.40515669,193.1387227,1237.248642
18,Kalopa,2286,701,0.04,1974,39,5,EM,31.75,50.6,1.532,0.0792,595.4935141,17.05754882,130.2083239,742.7593868
18,Kalopa,2286,701,0.04,1974,39,6,EM,62.23,49.4,4.901,0.3042,5552.955961,75.44950809,668.9682619,6297.373731
18,Kalopa,2286,701,0.04,1974,39,7,EM,33.02,46.9,1.527,0.0857,678.2506971,18.6016636,143.2398408,840.0922014
18,Kalopa,2286,701,0.04,1974,39,9,EM,47.752,53.3,3.326,0.1794,2306.481135,42.0286768,351.322113,2699.831925
18,Kalopa,2286,701,0.04,1974,39,10,EM,21.082,26.8,0.394,0.0349,153.0616143,6.902350269,48.10071337,208.0646779
18,Kalopa,2286,701,0.04,1974,39,11,EM,23.368,23.5,0.413,0.0429,215.3794423,8.665291038,61.78536161,285.8300949
18,Kalopa,2286,701,0.04,1974,39,12,EM,60.198,50.3,4.708,0.2847,4973.808462,70.11330184,617.0801469,5661.001911
18,Kalopa,2286,701,0.04,1974,39,14,EM,58.42,49.7,4.412,0.268,4502.872073,65.61930147,573.6879052,5142.17928
18,Kalopa,2286,701,0.04,1974,39,15,EM,29.972,41.1,1.127,0.0705,491.8572965,15.0181779,113.1802473,620.0557217
18,Kalopa,2286,701,0.04,1974,39,16,EM,27.178,31.4,0.717,0.0575,355.499089,12.09810658,89.21028854,456.8074841
18,Kalopa,2286,701,0.04,1974,39,17,EM,54.356,48.8,3.814,0.2321,3544.833259,55.95555162,481.4153054,4082.204116
18,Kalopa,2286,701,0.04,1974,39,19,EM,40.132,43,1.969,0.1265,1295.547909,28.62376666,230.1906251,1554.3623
18,Kalopa,2286,701,0.04,1974,39,21,EM,33.02,39.3,1.278,0.0857,678.2506971,18.6016636,143.2398408,840.0922014
18,Kalopa,2286,701,0.04,1974,39,22,EM,45.212,51.8,2.915,0.1596,1923.944227,37.24748418,307.5920045,2268.783716
18,Kalopa,2286,701,0.04,1974,39,23,EM,42.926,51.8,2.673,0.1447,1619.688516,33.21311606,271.1278076,1924.02944
18,Kalopa,2286,701,0.04,1974,39,24,EM,48.26,50,3.17,0.1829,2388.898467,43.02293462,360.4809793,2792.402381
18,Kalopa,2286,701,0.04,1974,39,25,EM,55.118,49.1,3.917,0.2375,3712.402868,57.70344355,497.9934945,4268.099806
18,Kalopa,2286,701,0.04,1974,39,26,EM,43.942,39.9,2.14,0.1516,1750.404235,34.97492679,286.9998829,2072.379045
18,Kalopa,2286,701,0.04,1977,42,1,EM,52.07,51.2,3.71,0.2127,3073.873244,50.88785033,433.6496366,3558.410731
18,Kalopa,2286,701,0.04,1977,42,3,EM,23.114,21.9,0.378,0.0415,207.7095792,8.458549703,60.16477028,276.3328992
18,Kalopa,2286,701,0.04,1977,42,4,EM,39.37,42.4,1.868,0.1211,1215.714237,27.43669758,219.7051751,1462.85611
18,Kalopa,2286,701,0.04,1977,42,5,EM,32.004,54,1.655,0.0802,611.4463954,17.36051757,132.7561846,761.5630976
18,Kalopa,2286,701,0.04,1977,42,6,EM,65.786,47.5,5.212,0.3404,6677.208718,85.30603921,765.7704843,7528.285242
18,Kalopa,2286,701,0.04,1977,42,7,EM,33.274,50,1.642,0.0867,695.7155321,18.91929186,145.9343028,860.5691268
18,Kalopa,2286,701,0.04,1977,42,9,EM,49.784,45.4,3.04,0.1944,2648.476892,46.08225671,388.7947235,3083.353872
18,Kalopa,2286,701,0.04,1977,42,10,EM,21.336,27.1,0.41,0.036,159.2659036,7.087434068,49.52230156,215.8756392
18,Kalopa,2286,701,0.04,1977,42,11,EM,23.368,24.1,0.424,0.0426,215.3794423,8.665291038,61.78536161,285.8300949
18,Kalopa,2286,701,0.04,1977,42,12,EM,62.484,52.1,5.211,0.3067,5628.510659,76.13161951,675.6282139,6380.270492
18,Kalopa,2286,701,0.04,1977,42,14,EM,61.722,54.6,5.319,0.2979,5403.976964,74.09535972,655.7647292,6133.837053
18,Kalopa,2286,701,0.04,1977,42,15,EM,30.48,40.2,1.141,0.0732,520.0636894,15.58636752,117.9023298,653.5523868
18,Kalopa,2286,701,0.04,1977,42,16,EM,27.432,30.8,0.727,0.0596,366.6420989,12.3493397,91.25153318,470.2429718
18,Kalopa,2286,701,0.04,1977,42,17,EM,58.166,50.9,4.475,0.2651,4438.243828,64.99058519,567.6406514,5070.875065
18,Kalopa,2286,701,0.04,1977,42,19,EM,41.656,43.3,2.116,0.1367,1466.080825,31.08074581,252.030926,1749.192497
18,Kalopa,2286,701,0.04,1977,42,21,EM,33.274,38.7,1.279,0.0872,695.7155321,18.91929186,145.9343028,860.5691268
18,Kalopa,2286,701,0.04,1977,42,22,EM,46.99,48.8,2.957,0.1738,2186.610126,40.56111483,337.8432453,2565.014486
18,Kalopa,2286,701,0.04,1977,42,23,EM,44.958,49.7,2.773,0.1582,1888.316107,36.78670429,303.4062903,2228.509102
18,Kalopa,2286,701,0.04,1977,42,24,EM,49.022,48.2,3.125,0.1878,2516.349926,44.53821665,374.4802967,2935.368439
18,Kalopa,2286,701,0.04,1977,42,25,EM,56.134,50.3,4.169,0.248,3944.333972,60.07982762,520.6137167,4525.027516
18,Kalopa,2286,701,0.04,1977,42,26,EM,44.958,40.5,2.259,0.1586,1888.316107,36.78670429,303.4062903,2228.509102
18,Kalopa,2286,701,0.04,1999,64,1,EM,59.182,51.8,4.708,0.2751,4700.699286,67.525352,592.0565589,5360.281197
18,Kalopa,2286,701,0.04,1999,64,3,EM,22.098,25,0.4,0.0384,178.9311573,7.658817799,53.93422208,240.5241972
18,Kalopa,2286,701,0.04,1999,64,4,EM,42.672,59.4,3.035,0.143,1588.108351,32.78044216,267.2426502,1888.131443
18,Kalopa,2286,701,0.04,1999,64,5,EM,30.48,35.1,0.989,0.0729,520.0636894,15.58636752,117.9023298,653.5523868
18,Kalopa,2286,701,0.04,1999,64,6,EM,84.074,59.4,10.024,0.5552,15067.26103,146.6742586,1390.513718,16604.44901
18,Kalopa,2286,701,0.04,1999,64,7,EM,32.004,29,0.891,0.0805,611.4463954,17.36051757,132.7561846,761.5630976
18,Kalopa,2286,701,0.04,1999,64,9,EM,53.086,53.3,4.001,0.2213,3277.40674,53.10766027,454.5161973,3785.030598
18,Kalopa,2286,701,0.04,1999,64,10,EM,21.082,29,0.427,0.0349,153.0616143,6.902350269,48.10071337,208.0646779
18,Kalopa,2286,701,0.04,1999,64,11,EM,22.098,29,0.464,0.0384,178.9311573,7.658817799,53.93422208,240.5241972
18,Kalopa,2286,701,0.04,1999,64,12,EM,70.612,54.9,6.804,0.3916,8445.022644,99.74954557,909.6420754,9454.414265
18,Kalopa,2286,701,0.04,1999,64,14,EM,72.39,59.4,7.701,0.4116,9171.350076,105.3837546,966.3541059,10243.08794
18,Kalopa,2286,701,0.04,1999,64,15,EM,28.956,35.1,0.904,0.0659,438.6800762,13.91634601,104.0749462,556.6713685
18,Kalopa,2286,701,0.04,1999,64,16,EM,26.924,27.4,0.622,0.0569,344.5948593,11.84969736,87.19618036,443.640737
18,Kalopa,2286,701,0.04,1999,64,17,EM,72.39,59.4,7.701,0.4116,9171.350076,105.3837546,966.3541059,10243.08794
18,Kalopa,2286,701,0.04,1999,64,19,EM,40.894,44.2,2.093,0.1314,1378.973391,29.8384131,240.9650894,1649.776893
18,Kalopa,2286,701,0.04,1999,64,21,EM,32.766,35.1,1.124,0.0844,661.0944867,18.28697681,140.5748964,819.95636
18,Kalopa,2286,701,0.04,1999,64,22,EM,53.086,47.2,3.544,0.2213,3277.40674,53.10766027,454.5161973,3785.030598
18,Kalopa,2286,701,0.04,1999,64,23,EM,49.53,44.2,2.934,0.1927,2603.909152,45.56437558,383.9881053,3033.461633
18,Kalopa,2286,701,0.04,1999,64,24,EM,53.086,47.2,3.544,0.2213,3277.40674,53.10766027,454.5161973,3785.030598
18,Kalopa,2286,701,0.04,1999,64,25,EM,65.024,50.3,5.394,0.332,6424.029867,83.13811101,744.3774228,7251.545401
18,Kalopa,2286,701,0.04,1999,64,26,EM,45.72,44.2,2.548,0.1642,1996.604805,38.17847257,316.0649439,2350.848221
20,Kalopa,2286,701,0.04,1963,28,1,EM,42.418,44.2,2.233,0.1413,1556.960886,32.35087207,263.3904684,1852.702227
20,Kalopa,2286,701,0.04,1963,28,3,EM,26.162,32,0.69,0.0538,313.2855318,11.12135739,81.3155731,405.7224622
20,Kalopa,2286,701,0.04,1963,28,4,EM,34.544,41.1,1.448,0.0937,787.7789731,20.55171966,159.8527904,968.1834832
20,Kalopa,2286,701,0.04,1963,28,5,EM,18.034,22.9,0.256,0.0255,91.17041756,4.888203422,32.90136384,128.9599848
20,Kalopa,2286,701,0.04,1963,28,6,EM,30.734,43.6,1.248,0.0742,534.5819565,15.87479863,120.3060914,670.7628465
20,Kalopa,2286,701,0.04,1963,28,7,EM,41.656,40.8,1.999,0.1363,1466.080825,31.08074581,252.030926,1749.192497
20,Kalopa,2286,701,0.04,1963,28,8,EM,29.718,42.4,1.143,0.0694,478.163087,14.73840922,110.86172,603.7632162
20,Kalopa,2286,701,0.04,1963,28,9,EM,11.176,18.3,0.088,0.0098,18.63787027,1.698253968,10.27615168,30.61227592
20,Kalopa,2286,701,0.04,1963,28,10,EM,49.276,43.6,2.868,0.1907,2559.868016,45.04969671,379.2166557,2984.134368
20,Kalopa,2286,701,0.04,1963,28,12,EM,27.94,41.8,1.011,0.0613,389.6562488,12.86029963,95.41586835,497.9324168
20,Kalopa,2286,701,0.04,1963,28,13,EM,45.466,48.2,2.75,0.1624,1960.039306,37.71140571,311.8115284,2309.56224
20,Kalopa,2286,701,0.04,1963,28,14,EM,37.338,41.8,1.685,0.1095,1019.704763,24.40515669,193.1387227,1237.248642
20,Kalopa,2286,701,0.04,1963,28,15,EM,7.112,6.1,0.013,0.004,4.160350408,0.625589743,3.423276107,8.209216258
20,Kalopa,2286,701,0.04,1963,28,16,EM,51.054,41.1,2.882,0.2048,2879.339491,48.71981585,413.3580582,3341.417365
20,Kalopa,2286,701,0.04,1963,28,17,EM,25.4,29.3,0.599,0.0506,284.0200467,10.4182302,75.67520336,370.1134803
20,Kalopa,2286,701,0.04,1963,28,18,EM,34.544,39.9,1.405,0.0937,787.7789731,20.55171966,159.8527904,968.1834832
20,Kalopa,2286,701,0.04,1963,28,19,EM,57.658,44.8,3.888,0.2611,4310.936081,63.74308535,555.6591643,4930.33833
20,Kalopa,2286,701,0.04,1963,28,20,EM,14.478,18.3,0.139,0.0164,43.9937103,3.008842417,19.28595929,66.28851201
20,Kalopa,2286,701,0.04,1963,28,22,EM,15.24,17.7,0.147,0.0182,52.15539189,3.369916476,21.84828929,77.37359766
20,Kalopa,2286,701,0.04,1963,28,24,EM,16.51,18.3,0.175,0.0214,68.01942075,4.021851313,26.5435423,98.58481436
20,Kalopa,2286,701,0.04,1963,28,25,EM,30.988,3,0.089,0.0754,549.3810065,16.16612733,122.7384699,688.2856038
20,Kalopa,2286,701,0.04,1963,28,26,EM,30.988,27.4,0.797,0.0754,549.3810065,16.16612733,122.7384699,688.2856038
20,Kalopa,2286,701,0.04,1963,28,27,EM,19.558,19.8,0.256,0.03,119.3295279,5.847836296,40.07735397,165.2547182
20,Kalopa,2286,701,0.04,1963,28,28,EM,25.4,16.8,0.343,0.0506,284.0200467,10.4182302,75.67520336,370.1134803
20,Kalopa,2286,701,0.04,1969,34,1,EM,47.752,45.1,2.808,0.1791,2306.481135,42.0286768,351.322113,2699.831925
20,Kalopa,2286,701,0.04,1969,34,3,EM,25.908,31.7,0.673,0.0527,303.3071473,10.88418785,79.40890629,393.6002414
20,Kalopa,2286,701,0.04,1969,34,4,EM,36.83,41.5,1.639,0.1066,974.396583,23.67753843,186.8101969,1184.884318
20,Kalopa,2286,701,0.04,1969,34,5,EM,18.288,22.9,0.261,0.0263,95.50074316,5.041619901,34.03973952,134.5821026
20,Kalopa,2286,701,0.04,1969,34,6,EM,30.988,43.9,1.276,0.0754,549.3810065,16.16612733,122.7384699,688.2856038
20,Kalopa,2286,701,0.04,1969,34,7,EM,44.704,44.5,2.466,0.1569,1853.151493,36.32906234,299.2543037,2188.734859
20,Kalopa,2286,701,0.04,1969,34,8,EM,30.226,41.1,1.142,0.0717,505.8231514,15.30082896,115.5270827,636.6510631
20,Kalopa,2286,701,0.04,1969,34,9,EM,10.922,18.3,0.085,0.0094,17.26913706,1.614144839,9.717373163,28.60065506
20,Kalopa,2286,701,0.04,1969,34,10,EM,53.848,45.7,3.517,0.2277,3436.102527,54.80662185,470.5463517,3961.4555
20,Kalopa,2286,701,0.04,1969,34,12,EM,28.194,40.2,0.986,0.0624,401.533305,13.12003733,97.53917571,512.1925181
20,Kalopa,2286,701,0.04,1969,34,13,EM,50.292,46.9,3.201,0.1986,2739.206432,47.12763945,398.5137765,3184.847848
20,Kalopa,2286,701,0.04,1969,34,14,EM,38.862,43.9,1.897,0.1186,1164.442971,26.66058444,212.8742625,1403.977818
20,Kalopa,2286,701,0.04,1969,34,15,EM,5.842,6.1,0.009,0.0027,2.166155396,0.40507142,2.121659537,4.692886353
20,Kalopa,2286,701,0.04,1969,34,16,EM,56.896,46.3,3.927,0.2543,4124.790256,61.89662167,537.9684138,4724.655291
20,Kalopa,2286,701,0.04,1969,34,17,EM,25.4,29,0.593,0.0506,284.0200467,10.4182302,75.67520336,370.1134803
20,Kalopa,2286,701,0.04,1969,34,18,EM,36.576,40.5,1.578,0.1051,952.2787008,23.31824578,183.6923954,1159.289342
20,Kalopa,2286,701,0.04,1969,34,19,EM,64.262,45.1,4.738,0.3243,6177.635211,81.00069418,723.3403704,6981.976276
20,Kalopa,2286,701,0.04,1969,34,20,EM,14.478,18.3,0.139,0.0164,43.9937103,3.008842417,19.28595929,66.28851201
20,Kalopa,2286,701,0.04,1969,34,22,EM,15.24,17.7,0.147,0.0182,52.15539189,3.369916476,21.84828929,77.37359766
20,Kalopa,2286,701,0.04,1969,34,24,EM,16.51,18.3,0.175,0.0214,68.01942075,4.021851313,26.5435423,98.58481436
20,Kalopa,2286,701,0.04,1969,34,25,EM,29.718,3,0.082,0.0694,478.163087,14.73840922,110.86172,603.7632162
20,Kalopa,2286,701,0.04,1969,34,26,EM,31.242,27.7,0.822,0.0766,564.4639015,16.46035862,125.1995672,706.1238274
20,Kalopa,2286,701,0.04,1969,34,27,EM,19.812,21,0.28,0.0308,124.5490638,6.016957915,41.35496622,171.9209879
20,Kalopa,2286,701,0.04,1969,34,28,EM,27.94,18.3,0.443,0.0613,389.6562488,12.86029963,95.41586835,497.9324168
20,Kalopa,2286,701,0.04,1974,39,1,EM,51.816,50.9,3.659,0.2109,3024.405116,50.34099604,428.5230269,3503.269139
20,Kalopa,2286,701,0.04,1974,39,3,EM,26.162,31.7,0.681,0.0538,313.2855318,11.12135739,81.3155731,405.7224622
20,Kalopa,2286,701,0.04,1974,39,4,EM,37.338,42.1,1.696,0.1095,1019.704763,24.40515669,193.1387227,1237.248642
20,Kalopa,2286,701,0.04,1974,39,5,EM,18.288,22.6,0.259,0.0263,95.50074316,5.041619901,34.03973952,134.5821026
20,Kalopa,2286,701,0.04,1974,39,6,EM,30.734,44.2,1.266,0.0742,534.5819565,15.87479863,120.3060914,670.7628465
20,Kalopa,2286,701,0.04,1974,39,7,EM,48.26,47.9,3.035,0.1829,2388.898467,43.02293462,360.4809793,2792.402381
20,Kalopa,2286,701,0.04,1974,39,8,EM,30.48,39.9,1.124,0.0729,520.0636894,15.58636752,117.9023298,653.5523868
20,Kalopa,2286,701,0.04,1974,39,9,EM,10.922,18.3,0.085,0.0094,17.26913706,1.614144839,9.717373163,28.60065506
20,Kalopa,2286,701,0.04,1974,39,10,EM,56.642,48.8,4.101,0.252,4064.010947,61.28773114,532.1462716,4657.44495
20,Kalopa,2286,701,0.04,1974,39,12,EM,28.448,38.4,0.962,0.0635,413.6609739,13.38262074,99.69005322,526.7336479
20,Kalopa,2286,701,0.04,1974,39,13,EM,53.34,52.4,3.966,0.2234,3329.723495,53.67072736,459.8232445,3843.217467
20,Kalopa,2286,701,0.04,1974,39,14,EM,39.116,45.7,2.003,0.1202,1189.885691,27.04711714,216.2738392,1433.206648
20,Kalopa,2286,701,0.04,1974,39,15,EM,5.588,6.1,0.009,0.0024,1.869127662,0.367178178,1.904256981,4.140562822
